	TMAX_ATL	TMAX_NYC	TMAX_CH	TMAX_LA	TMAX_SD	TMAX_SF	TMIN_ATL	TMIN_NYC	TMIN_CH	TMIN_LA	TMIN_SD	TMIN_SF	SNOW_ATL	SNOW_NYC	SNOW_CH	SNOW_LA	SNOW_SD	SNOW_SF	SNWD_ATL	SNWD_NYC	SNWD_CH	SNWD_LA	SNWD_SD	SNWD_SF	PRCP_ATL	PRCP_NYC	PRCP_CH	PRCP_LA	PRCP_SD	PRCP_SF	WalMart	Apple	Boeing	FedEx	IBM
1886	251.571428571	203.2	125.428571429	292.5	321.2	300.833333333	96.8571428571	114.4	39.5714285714	148.166666667	121.2	121.333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42857142857	7.2	46.1428571429	0.0	0.0	0.0	0.00766287274557	0.00956734845426	0.0226422456914	0.0176105180086	0.0254466656612
1887	225.142857143	153.6	116.0	261.0	302.2	277.833333333	107.857142857	61.2	11.8571428571	163.166666667	129.8	121.166666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.4285714286	2.0	2.14285714286	0.0	3.6	0.0	-0.0115596576494	0.00627070090833	-0.0093722293811	-0.0250013022054	-0.0152055641261
1888	189.714285714	127.6	109.571428571	253.666666667	303.4	268.333333333	38.8571428571	7.8	-16.5714285714	152.0	106.6	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1428571429	0.0	26.8571428571	0.0	0.0	0.0	0.0305367238601	0.0368129722176	0.0168071183164	0.0349162651062	0.0181823190832
1889	161.857142857	118.8	98.4285714286	262.833333333	306.6	237.0	68.1428571429	12.0	4.0	138.666666667	111.0	109.333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.4285714286	137.8	42.4285714286	0.0	0.0	0.5	0.00754720563538	-0.00607316152359	-0.00743488893528	0.00990107098271	-0.00200803280325
1890	200.0	142.2	54.8571428571	254.833333333	312.2	219.333333333	59.5714285714	63.4	-7.85714285714	134.333333333	94.6	101.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14285714286	16.8	23.5714285714	0.0	0.0	0.0	-0.0151518050206	-0.0307697003296	-0.00749064098065	-0.0455775084963	-0.0121091287897
1891	196.0	117.8	41.8571428571	249.166666667	316.6	200.0	15.0	20.2	-26.2857142857	128.666666667	93.4	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	-0.0153259526266	-0.00935838633535	-0.00944297001944	-0.00259403517705	-0.00304723445547
1892	197.714285714	109.0	54.8571428571	232.5	321.0	186.0	39.5714285714	3.4	-19.8571428571	126.166666667	86.6	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85714285714	0.0	0.0	0.0	0.0	0.5	-0.0236206879838	-0.0189239520872	-0.00380259036468	-0.0130040844232	-0.00716848947861
1893	179.571428571	111.2	108.0	224.166666667	303.2	174.0	62.0	-2.4	-15.0	114.833333333	79.0	99.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71428571429	0.0	9.42857142857	0.0	0.0	2.16666666667	-0.00400930653893	0.00643198644108	-0.0095879059662	-0.0105821093305	-0.00828162083172
1894	205.0	134.6	85.0	217.5	295.6	174.166666667	96.8571428571	0.0	-28.7142857143	123.0	86.6	102.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85714285714	19.8	8.28571428571	0.0	0.0	0.0	0.0119774761881	-0.0129055073978	-0.00192876404191	-0.00265604405812	0.0
1895	153.857142857	81.4	84.1428571429	305.333333333	297.8	248.166666667	67.5714285714	-25.6	-47.8571428571	126.666666667	115.6	85.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.8571428571	0.0	1.14285714286	0.0	0.0	0.0	-0.00793400987322	-0.00323515972354	0.00192876404191	0.00803217169726	0.0195580088997
1896	138.857142857	98.8	89.8571428571	221.333333333	282.2	207.5	57.1428571429	2.4	-10.4285714286	142.333333333	93.4	103.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.2857142857	307.4	0.428571428571	0.0	0.0	1.33333333333	0.0	-0.0130742394644	0.0	0.00533334597536	0.00911398713771
1897	195.0	91.0	77.0	214.833333333	251.2	185.166666667	38.0	50.0	-16.0	127.666666667	93.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.6	0.0	0.0	0.0	23.0	-0.0120712856885	-0.0264883944988	-0.0155643895974	0.0	-0.00608521147555
1898	211.857142857	112.2	123.142857143	246.166666667	251.2	198.166666667	47.7142857143	35.4	8.71428571429	117.5	101.0	126.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	5.85714285714	0.0	0.0	41.1666666667	-0.00407463151094	-0.00336575779921	0.017459227062	0.0106952891167	-0.00509945011235
1899	209.571428571	155.8	143.0	284.333333333	295.6	226.5	71.4285714286	15.4	49.8571428571	130.666666667	107.8	119.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.2857142857	0.0	124.857142857	0.0	0.0	0.0	0.0122214068805	0.026844044733	-0.0096994897528	0.0	-0.00103896113242
1900	168.142857143	141.0	49.1428571429	185.166666667	287.0	189.833333333	0.0	55.8	-8.0	126.666666667	89.0	81.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7142857143	0.0	0.0	0.0	0.0	0.0066900134724	-0.00586489984458	0.00796816964918	-0.00731838080768
1901	182.571428571	111.0	75.4285714286	198.0	238.6	184.333333333	39.8571428571	24.4	0.0	107.333333333	79.8	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5714285714	0.0	14.1428571429	0.0	0.0	0.0	0.00403911399129	0.0263140816559	0.0	-0.0105821093305	0.00104438651791
1902	180.857142857	119.0	104.857142857	212.0	223.4	178.666666667	94.4285714286	32.4	16.8571428571	89.6666666667	67.8	70.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8571428571	0.0	155.0	0.0	0.0	6.83333333333	-0.0121718417436	0.025811986362	-0.00588790834624	0.00267737777072	0.00313316183204
1903	208.714285714	136.4	89.7142857143	200.833333333	225.8	178.0	107.0	13.2	25.2857142857	105.333333333	61.0	103.833333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14285714286	4.6	94.2857142857	0.833333333333	0.0	89.6666666667	0.0	0.0	-0.00395222667584	-0.00267737777072	0.0
1904	195.857142857	137.6	71.5714285714	216.666666667	196.8	185.166666667	37.1428571429	40.0	-7.85714285714	119.5	103.4	90.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8571428571	12.2	0.428571428571	4.16666666667	7.6	0.0	-0.0248975516217	-0.0129055073978	-0.0200812095913	-0.0163047090249	-0.020159833944
1905	194.428571429	149.8	109.714285714	177.666666667	198.8	152.666666667	33.1428571429	38.0	16.0	98.1666666667	81.2	68.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	23.8	0.0	106.666666667	37.0	44.6666666667	-0.0082988028147	0.00321749892195	-0.00814657283585	-0.00274348594575	-0.0010666667678
1906	214.285714286	143.4	140.571428571	187.833333333	172.2	161.166666667	62.7142857143	31.2	35.8571428571	50.1666666667	14.6	77.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.2857142857	0.0	60.4	3.5	-0.00417403249924	0.0	0.00814657283585	0.00550965581097	0.00212992625783
1907	215.0	147.0	132.571428571	223.166666667	184.4	149.0	106.428571429	28.8	6.28571428571	51.0	13.4	91.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.1428571429	12.8	148.571428571	0.0	0.0	87.8333333333	-0.0125801324187	-0.0259797468622	-0.0122445787724	-0.0196359745169	-0.0171678036224
1908	194.428571429	156.8	47.4285714286	188.833333333	202.2	151.0	62.8571428571	59.0	-19.8571428571	71.3333333333	26.6	57.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.4285714286	165.8	0.0	0.0	0.0	39.6666666667	-0.00836824967052	0.00655853883486	0.0121955021327	-0.0284919557943	-0.0021621630045
1909	160.428571429	115.4	78.4285714286	188.166666667	170.0	164.0	-4.0	12.2	-15.0	66.6666666667	22.2	48.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.8	1.57142857143	0.0	0.0	0.0	0.0083307148462	-0.0130742394644	0.00402379636785	0.0396652563924	-0.00107933091968
1910	195.142857143	147.8	9.57142857143	234.166666667	197.6	150.666666667	41.2857142857	36.4	-34.1428571429	46.3333333333	-13.4	51.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2857142857	89.8	0.0	0.0	0.0	8.83333333333	0.0	-0.0236097885518	-0.00604208955634	-0.0244910200083	0.00108166587074
1911	137.428571429	85.8	17.5714285714	236.0	207.8	149.0	39.7142857143	-19.8	-32.4285714286	71.3333333333	-5.6	94.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.333333333	0.00419421717127	-0.0103249660779	0.0	-0.0055555698446	0.0129034048359
1912	143.714285714	85.4	66.7142857143	188.833333333	227.6	152.0	56.2857142857	-22.2	-16.5714285714	82.3333333333	30.0	91.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.1428571429	0.0	0.0	11.3333333333	0.0	259.0	0.00417403249924	0.030976879549	0.0140420224616	0.0246926125904	0.00637621713928
1913	181.571428571	81.0	129.571428571	140.666666667	126.4	134.166666667	38.1428571429	-16.6	27.7142857143	75.1666666667	37.6	75.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	36.7142857143	70.8333333333	47.8	79.5	0.00419421717127	0.00687407286556	-0.00201430836756	-0.030515543926	-0.00644470544264
1914	127.714285714	157.6	11.1428571429	226.0	190.0	168.333333333	17.2857142857	56.6	-31.8571428571	49.0	15.4	63.0	0.0	0.0	4.14285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.285714286	263.2	5.14285714286	0.0	0.0	0.833333333333	0.0	0.0	-0.0162935080693	0.0277795641071	0.0223294763981
1915	119.0	89.8	24.7142857143	252.833333333	213.2	186.166666667	-34.0	10.2	-38.8571428571	80.5	45.6	57.3333333333	0.0	0.0	7.14285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.57142857143	0.0	0.0	0.0	0.0124728353139	0.00682703356412	0.0142711331338	0.0296118540466	0.0
1916	132.428571429	91.0	11.2857142857	255.666666667	205.6	200.833333333	-16.0	-18.6	-42.8571428571	104.666666667	71.2	35.8333333333	0.0	0.0	1.85714285714	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	0.0	0.0	3.85714285714	0.0	0.0	0.0	0.00414212046774	0.0235304974102	0.00404066812392	0.00788440352415	-0.00630916919326
1917	113.428571429	82.0	-23.1428571429	256.333333333	206.6	193.333333333	-37.1428571429	14.6	-81.8571428571	74.8333333333	65.6	36.8333333333	0.0	0.0	1.85714285714	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	4.14285714286	0.0	0.714285714286	0.0	0.0	0.5	-0.0082988028147	0.0261494918586	-0.00202237493543	-0.00524935588614	-0.0010565241342
1918	111.857142857	48.8	31.7142857143	247.5	211.2	174.0	-41.8571428571	-12.2	-55.5714285714	66.8333333333	10.2	38.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.00419421717127	0.025811986362	0.0100706119259	-0.00264900817158	0.0137205318629
1919	142.714285714	36.4	60.2857142857	257.5	225.6	194.333333333	-31.7142857143	-25.8	-39.7142857143	76.0	16.6	47.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247920135787	0.0	0.0276698456116	-0.0053476063266	0.0114405824019
1920	163.285714286	81.0	96.2857142857	268.5	246.6	195.333333333	-33.4285714286	-32.4	-13.4285714286	98.1666666667	36.4	66.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0326560056344	0.00634308158503	-0.0078277343177	0.0	0.0102881565895
1921	178.571428571	130.0	65.8571428571	224.0	233.2	202.666666667	1.71428571429	12.4	-44.2857142857	85.0	31.2	62.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00803217169726	0.00956734845426	-0.00788955484505	0.0188430878015	-0.00720538372127
1922	183.285714286	92.2	13.2857142857	212.0	203.4	212.0	16.7142857143	-11.2	-84.8571428571	128.666666667	53.4	87.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.0	0.0	0.0	-0.00319387497151	-0.00199025783283	0.00536194314139	-0.0104167608583
1923	147.571428571	27.8	-28.7142857143	235.166666667	181.4	197.166666667	31.0	-48.0	-103.0	126.833333333	37.6	63.0	0.0	0.0	0.714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.57142857143	0.0	0.428571428571	0.0	0.0	0.0	0.012120075391	-0.00319387497151	0.0	0.00801072374608	0.00625002034517
1924	47.0	-69.0	-44.4285714286	268.5	236.8	203.666666667	-41.4285714286	-163.4	-144.285714286	66.8333333333	22.4	56.3333333333	0.0	0.0	18.4285714286	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	0.0	0.0	10.1428571429	0.0	0.0	0.0	0.00800260270805	-0.0192962857325	-0.0120237292731	-0.00536194314139	0.0
1925	73.7142857143	-21.2	26.2857142857	229.666666667	241.2	185.166666667	-69.0	-123.4	-55.5714285714	70.3333333333	17.6	38.0	0.0	9.8	6.14285714286	0.0	0.0	0.0	0.0	10.2	10.7142857143	0.0	0.0	0.0	0.0	30.6	3.71428571429	0.0	0.0	0.0	0.0119273060423	0.00647352095672	-0.00404892929685	0.00539084863488	0.00414938354681
1926	132.428571429	24.4	56.1428571429	184.333333333	231.0	190.666666667	-45.2857142857	-56.4	-46.0	74.0	16.8	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	77.2	1.14285714286	0.0	0.0	0.0	-0.00400930653893	0.0319495369114	0.0	0.0239055208536	0.00103788281242
1927	162.571428571	65.6	-12.5714285714	132.333333333	185.4	163.833333333	18.2857142857	-28.6	-138.0	74.0	56.6	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8571428571	0.0	0.0	126.5	8.8	0.0	-0.0120712856885	-0.0125808705022	-0.00202988913728	-0.00527705710084	-0.00309438101475
1928	113.428571429	4.6	-91.2857142857	118.333333333	135.6	142.666666667	-3.14285714286	-85.8	-165.0	71.5	74.4	44.6666666667	0.0	0.0	7.57142857143	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	6.57142857143	0.0	3.71428571429	349.333333333	32.4	7.66666666667	-0.00403911399129	0.0157049884107	-0.00611668369857	0.0161728592456	0.0
1929	112.571428571	28.8	57.2857142857	143.666666667	122.2	117.5	-52.4285714286	-69.0	-65.8571428571	38.0	41.4	57.5	0.0	0.0	0.0	0.0	10.2	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	0.0	0.0	4.0	2.5	88.0	148.166666667	0.0161947069019	0.0123478480902	0.0	0.034258949821	0.012295236857
1930	162.714285714	101.2	107.857142857	128.833333333	128.0	103.833333333	-33.2857142857	-22.2	-22.2857142857	52.5	11.0	61.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	16.4285714286	6.0	0.0	174.333333333	-0.0202040134408	0.0	-0.0164950901223	0.0102565001672	-0.00505817972735
1931	174.714285714	108.8	50.0	144.333333333	153.4	110.166666667	40.4285714286	35.8	-38.1428571429	35.1666666667	32.4	32.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.6	0.0	213.0	101.0	116.5	-0.00407463151094	0.0181234992452	-0.027398874396	0.00511510066677	-0.00101574411984
1932	176.857142857	68.8	43.1428571429	140.666666667	143.2	121.333333333	71.5714285714	-33.2	-28.5714285714	28.6666666667	-7.6	47.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57142857143	11.2	74.2857142857	0.833333333333	18.8	210.5	0.00405809624133	-0.0181234992452	0.00849258506502	-0.00514139950042	-0.00305654848255
1933	166.714285714	52.2	62.1428571429	146.333333333	136.4	122.5	103.0	-41.2	-11.8571428571	49.6666666667	22.2	20.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.2857142857	48.2	31.5714285714	21.3333333333	6.0	23.3333333333	0.00803217169726	0.00304119116607	0.00629641603229	0.0102302682508	0.00304414238123
1934	161.0	41.2	23.0	124.0	94.4	84.3333333333	15.8571428571	-48.8	-89.7142857143	-9.0	-62.2	-5.5	0.0	0.0	25.4285714286	0.0	0.0	2.16666666667	0.0	0.0	40.0	0.0	20.4	0.0	0.0	0.0	171.857142857	0.0	0.0	56.0	-0.00809721023262	-0.0122720808445	-0.0147530101582	0.00508906950747	0.00101574411984
1935	175.571428571	123.6	-36.2857142857	122.166666667	90.0	78.5	45.1428571429	2.2	-144.571428571	4.5	-42.2	13.8333333333	0.0	0.0	0.0	0.0	12.8	2.16666666667	0.0	0.0	32.7142857143	0.0	30.4	0.0	22.5714285714	42.6	0.0	0.5	27.6	20.6666666667	0.0	-0.00619293321042	0.0105153764108	0.0100503358535	-0.00407332538764
1936	120.0	77.8	-77.0	124.166666667	87.6	103.666666667	-50.7142857143	-26.8	-168.142857143	3.83333333333	-40.0	-8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.7142857143	0.0	30.4	0.0	42.7142857143	9.2	0.0	0.0	0.0	0.0	0.0198826556952	0.00619293321042	0.0186148019738	0.0198517685527	0.00610378293802
1937	99.1428571429	20.2	-37.1428571429	147.166666667	115.6	95.3333333333	-7.85714285714	-55.4	-132.571428571	3.66666666667	-47.8	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.7142857143	0.0	25.4	0.0	54.4285714286	0.0	0.0	0.0	0.0	22.1666666667	-0.00397487348005	-0.00619293321042	-0.00616699113667	0.0	-0.01324522675
1938	151.714285714	40.0	-26.8571428571	187.0	133.2	143.5	55.5714285714	-26.6	-127.714285714	38.0	15.6	14.8333333333	0.0	0.0	0.428571428571	0.0	0.0	0.0	0.0	0.0	10.7142857143	0.0	5.0	0.0	95.0	0.6	1.85714285714	10.6666666667	22.0	0.0	-0.0163268719616	0.00309778076973	-0.0166322680904	0.0124845566622	-0.00720538372127
1939	124.571428571	-9.0	-30.2857142857	150.0	116.6	129.5	-1.71428571429	-114.6	-140.285714286	72.1666666667	50.2	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7142857143	0.0	0.0	0.0	56.2857142857	0.0	0.0	14.0	90.0	0.5	0.0163268719616	0.0302117663286	0.00209008175888	0.0501897445239	0.00819676720418
1940	100.0	-43.2	-7.71428571429	133.333333333	126.4	102.0	-39.7142857143	-134.6	-111.0	72.0	25.8	43.8333333333	0.0	0.0	20.2857142857	0.0	0.0	0.0	0.0	0.0	18.1428571429	0.0	0.0	0.0	0.0	0.0	42.4285714286	26.6666666667	80.6	120.666666667	0.0	0.00593565859631	0.00208129974508	0.00472814119595	-0.0020429016298
1941	157.0	-37.6	15.2857142857	115.833333333	109.8	119.5	14.2857142857	-90.0	-43.0	39.8333333333	23.4	5.66666666667	0.0	59.8	13.0	0.0	1.6	0.0	0.0	40.6	32.7142857143	0.0	0.0	0.0	56.1428571429	60.8	32.0	49.8333333333	88.8	11.0	-0.00402286515834	0.00883474376757	0.0103414535868	0.00472814119595	-0.00511510066677
1942	108.857142857	72.2	-64.2857142857	181.666666667	114.6	101.833333333	37.1428571429	1.2	-169.0	9.33333333333	-36.6	48.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14285714286	0.0	10.2	0.0	27.2857142857	8.2	0.0	0.0	0.0	13.6666666667	-0.012120075391	0.0	-0.00829868904056	0.00236127618568	0.00307850422709
1943	64.4285714286	22.2	-2.28571428571	198.0	173.4	118.333333333	29.4285714286	-39.0	-104.714285714	40.6666666667	-15.6	62.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14285714286	0.0	10.2	0.0	114.428571429	0.0	0.0	0.0	0.0	19.8333333333	0.0	0.00293401530698	-0.00626937968023	0.00705055799667	-0.00822204015202
1944	85.1428571429	33.2	17.4285714286	155.5	161.2	142.5	46.7142857143	-29.0	-69.1428571429	42.5	0.0	39.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	8.71428571429	0.0	10.5714285714	0.0	0.0	0.0	0.0158733491563	-0.00296676061484	0.00835067942532	0.030129741452	0.00924505814405
1945	109.428571429	67.8	13.4285714286	155.333333333	117.8	145.333333333	71.5714285714	-26.8	-71.4285714286	15.6666666667	-14.4	21.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	81.5714285714	106.0	3.57142857143	0.0	0.0	0.0	0.0	0.0117667489084	0.0205347304989	-0.0115341532453	0.00508906950747
1946	135.857142857	61.2	-23.1428571429	164.0	124.4	124.833333333	65.1428571429	-14.6	-102.285714286	14.8333333333	-6.6	8.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	179.285714286	26.4	0.0	0.0	0.0	0.0	0.00787657615501	0.0116233116342	-0.00611668369857	0.00700119545898	0.00202839826139
1947	119.857142857	61.0	22.1428571429	206.333333333	150.0	145.166666667	18.2857142857	-24.4	-75.2857142857	35.1666666667	-23.4	15.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14285714286	0.0	0.0	0.0	0.857142857143	0.0	0.0	0.0	0.0	0.0	-0.00393053304106	0.0114962753813	0.0	-0.00233918235317	0.00504287503386
1948	119.0	76.8	40.2857142857	235.333333333	179.0	149.166666667	-45.2857142857	-45.6	-53.1428571429	45.3333333333	7.8	17.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.068787552788	-0.00617969489029	-0.0142182490023	0.0
1949	146.142857143	82.4	42.8571428571	252.833333333	209.0	177.0	-46.8571428571	-33.2	-34.1428571429	75.0	16.6	34.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.00394604311395	-0.0248500737497	0.0143596659451	0.0280392200644	0.00904074465215
1950	149.142857143	92.2	55.4285714286	251.833333333	219.0	197.333333333	-18.8571428571	-11.2	-36.5714285714	74.0	23.2	31.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57142857143	0.0	0.0	0.0	1.42857142857	8.2	0.0	0.0	0.0	0.0	0.00787657615501	0.0	-0.00203893240871	-0.00696866931609	-0.00501757199198
1951	136.428571429	93.4	24.5714285714	236.0	204.6	192.666666667	34.8571428571	-20.2	-64.2857142857	73.3333333333	40.0	40.8333333333	0.0	0.0	2.28571428571	0.0	0.0	0.0	0.0	0.0	7.14285714286	0.0	0.0	0.0	4.28571428571	0.0	0.714285714286	0.0	0.0	0.0	0.00393053304106	0.0122720808445	-0.0227043450039	-0.0141178815458	-0.00302877566216
1952	160.142857143	82.2	78.5714285714	162.0	201.2	140.666666667	-47.5714285714	-47.8	-11.8571428571	63.8333333333	20.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	109.666666667	-0.0197232304482	0.00611716596468	-0.021142570465	0.00237812240497	-0.00915105521736
1953	194.428571429	129.0	55.7142857143	153.833333333	153.2	147.166666667	-18.8571428571	-32.4	-0.571428571429	44.3333333333	43.4	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66666666667	16.2	0.0	0.0316232906918	0.0151279003492	0.0126846676268	0.0282371701816	0.0152055641261
1954	206.285714286	86.8	31.8571428571	174.833333333	139.0	170.5	-4.71428571429	-22.2	2.42857142857	30.5	28.8	39.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	-0.00600706583361	0.0227513940533	0.00921665510492	-0.00808085205394
1955	209.571428571	84.4	26.1428571429	189.833333333	145.4	175.166666667	13.4285714286	-12.2	-27.8571428571	52.8333333333	23.2	27.6666666667	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.85714285714	128.0	15.5714285714	0.0	1.0	0.0	0.00385239557151	0.0242406652099	0.0302140076354	0.0316768566536	0.0230818074592
1956	180.0	66.6	41.2857142857	193.5	162.2	167.666666667	49.2857142857	16.6	-37.1428571429	32.5	31.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	10.2	0.0	0.0	0.6	0.0	-0.00381068430954	-0.0164738175951	0.00396073323185	-0.0066889881508	0.000985707324759
1957	188.142857143	92.0	60.2857142857	244.5	184.6	205.5	54.8571428571	30.0	1.57142857143	50.0	39.8	44.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.2857142857	54.6	1.85714285714	0.0	0.0	0.0	0.00760459938522	-0.00666773483699	-0.00594695844007	-0.0248600373194	0.010737048001
1958	179.285714286	93.2	110.285714286	221.333333333	192.2	160.166666667	3.14285714286	2.2	0.0	53.8333333333	5.6	35.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	18.8	0.0	0.0	0.0	0.0	0.0186932801826	0.0133281242265	0.00792073982071	0.00228050269873	0.0144580831752
